Training iter #50:   Batch Loss = 0.787423, Accuracy = 0.5199999809265137
PERFORMANCE ON TEST SET: Batch Loss = 0.7252660393714905, Accuracy = 0.554347813129425
Training iter #32600:   Batch Loss = 0.655609, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.736517608165741, Accuracy = 0.54347825050354
Training iter #32700:   Batch Loss = 0.721277, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7538106441497803, Accuracy = 0.5
Training iter #32800:   Batch Loss = 0.588602, Accuracy = 0.7799999713897705
PERFORMANCE ON TEST SET: Batch Loss = 0.7389959096908569, Accuracy = 0.54347825050354
Training iter #32900:   Batch Loss = 0.633709, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7356041073799133, Accuracy = 0.554347813129425
Training iter #33000:   Batch Loss = 0.704642, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7394613027572632, Accuracy = 0.554347813129425
Training iter #33100:   Batch Loss = 0.635793, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7377182245254517, Accuracy = 0.54347825050354
Training iter #33200:   Batch Loss = 0.641383, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7443085312843323, Accuracy = 0.5
Training iter #33300:   Batch Loss = 0.614635, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7328875660896301, Accuracy = 0.54347825050354
Training iter #33400:   Batch Loss = 0.639775, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7309725880622864, Accuracy = 0.54347825050354
Training iter #33500:   Batch Loss = 0.725962, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7576609253883362, Accuracy = 0.510869562625885
Training iter #33600:   Batch Loss = 0.610154, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7298411726951599, Accuracy = 0.532608687877655
Training iter #33700:   Batch Loss = 0.633726, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7269324660301208, Accuracy = 0.554347813129425
Training iter #33800:   Batch Loss = 0.671859, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7347829341888428, Accuracy = 0.54347825050354
Training iter #33900:   Batch Loss = 0.623371, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.735821545124054, Accuracy = 0.554347813129425
Training iter #34000:   Batch Loss = 0.659793, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7399778366088867, Accuracy = 0.52173912525177
Training iter #34100:   Batch Loss = 0.630200, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7317139506340027, Accuracy = 0.54347825050354
Training iter #34200:   Batch Loss = 0.647258, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7304813861846924, Accuracy = 0.554347813129425
Training iter #34300:   Batch Loss = 0.778691, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7597565650939941, Accuracy = 0.52173912525177
Training iter #34400:   Batch Loss = 0.640037, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7322254776954651, Accuracy = 0.532608687877655
Training iter #34500:   Batch Loss = 0.625334, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7276500463485718, Accuracy = 0.554347813129425
Training iter #34600:   Batch Loss = 0.665684, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7329480648040771, Accuracy = 0.54347825050354
Training iter #34700:   Batch Loss = 0.628173, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7392070889472961, Accuracy = 0.554347813129425
Training iter #34800:   Batch Loss = 0.635657, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7477446794509888, Accuracy = 0.52173912525177
Training iter #34900:   Batch Loss = 0.610741, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7251430153846741, Accuracy = 0.54347825050354
Training iter #35000:   Batch Loss = 0.683844, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7232654690742493, Accuracy = 0.54347825050354
Training iter #35100:   Batch Loss = 0.745874, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7407622933387756, Accuracy = 0.54347825050354
Training iter #35200:   Batch Loss = 0.645273, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7414765954017639, Accuracy = 0.52173912525177
Training iter #35300:   Batch Loss = 0.650549, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7305629849433899, Accuracy = 0.54347825050354
Training iter #35400:   Batch Loss = 0.664114, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7296738624572754, Accuracy = 0.54347825050354
Training iter #35500:   Batch Loss = 0.641907, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7313669323921204, Accuracy = 0.54347825050354
Training iter #35600:   Batch Loss = 0.653551, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7588338255882263, Accuracy = 0.5
Training iter #35700:   Batch Loss = 0.587707, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7363483309745789, Accuracy = 0.532608687877655
Training iter #35800:   Batch Loss = 0.649642, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7257692813873291, Accuracy = 0.554347813129425
Training iter #35900:   Batch Loss = 0.724926, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7312448620796204, Accuracy = 0.5652173757553101
Training iter #36000:   Batch Loss = 0.627567, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.741102933883667, Accuracy = 0.5
Training iter #36100:   Batch Loss = 0.664731, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7371764779090881, Accuracy = 0.54347825050354
Training iter #36200:   Batch Loss = 0.660340, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7284697890281677, Accuracy = 0.554347813129425
Training iter #36300:   Batch Loss = 0.644494, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7221246957778931, Accuracy = 0.532608687877655
Training iter #36400:   Batch Loss = 0.683072, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.740416944026947, Accuracy = 0.554347813129425
Training iter #36500:   Batch Loss = 0.601597, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7369509339332581, Accuracy = 0.554347813129425
Training iter #36600:   Batch Loss = 0.627753, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7296737432479858, Accuracy = 0.54347825050354
Training iter #36700:   Batch Loss = 0.726699, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.731278121471405, Accuracy = 0.5652173757553101
Training iter #36800:   Batch Loss = 0.624121, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.73204106092453, Accuracy = 0.5652173757553101
Training iter #36900:   Batch Loss = 0.630390, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7292920351028442, Accuracy = 0.54347825050354
Training iter #37000:   Batch Loss = 0.664968, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7363482713699341, Accuracy = 0.54347825050354
Training iter #37100:   Batch Loss = 0.646434, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7341357469558716, Accuracy = 0.54347825050354
Training iter #37200:   Batch Loss = 0.692863, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.737457275390625, Accuracy = 0.554347813129425
Training iter #37300:   Batch Loss = 0.607582, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7220462560653687, Accuracy = 0.5652173757553101
Training iter #37400:   Batch Loss = 0.646050, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.726167619228363, Accuracy = 0.54347825050354
Training iter #37500:   Batch Loss = 0.749428, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7355170845985413, Accuracy = 0.510869562625885
Training iter #37600:   Batch Loss = 0.697416, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7261669039726257, Accuracy = 0.554347813129425
Training iter #37700:   Batch Loss = 0.645510, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.724258303642273, Accuracy = 0.554347813129425
Training iter #37800:   Batch Loss = 0.745853, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.7253791093826294, Accuracy = 0.532608687877655
Training iter #37900:   Batch Loss = 0.680578, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7349556684494019, Accuracy = 0.52173912525177
Training iter #38000:   Batch Loss = 0.696821, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7411873936653137, Accuracy = 0.510869562625885
Training iter #38100:   Batch Loss = 0.653082, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7266848087310791, Accuracy = 0.554347813129425
Training iter #38200:   Batch Loss = 0.669956, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7362000942230225, Accuracy = 0.54347825050354
Training iter #38300:   Batch Loss = 0.758367, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7663652896881104, Accuracy = 0.510869562625885
Training iter #38400:   Batch Loss = 0.695729, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7530235052108765, Accuracy = 0.54347825050354
Training iter #38500:   Batch Loss = 0.648542, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7498718500137329, Accuracy = 0.54347825050354
Training iter #38600:   Batch Loss = 0.743514, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7551671862602234, Accuracy = 0.54347825050354
Training iter #38700:   Batch Loss = 0.678177, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7739062309265137, Accuracy = 0.52173912525177
Training iter #38800:   Batch Loss = 0.703112, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7801821827888489, Accuracy = 0.52173912525177
Training iter #38900:   Batch Loss = 0.637167, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7488873600959778, Accuracy = 0.554347813129425
Training iter #39000:   Batch Loss = 0.671977, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7596947550773621, Accuracy = 0.52173912525177
Training iter #39100:   Batch Loss = 0.793453, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7856138348579407, Accuracy = 0.489130437374115
Training iter #39200:   Batch Loss = 0.664905, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7578756213188171, Accuracy = 0.54347825050354
Training iter #39300:   Batch Loss = 0.653358, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7622854113578796, Accuracy = 0.554347813129425
Training iter #39400:   Batch Loss = 0.714316, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7807784676551819, Accuracy = 0.510869562625885
Training iter #39500:   Batch Loss = 0.663716, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7604631781578064, Accuracy = 0.54347825050354
Training iter #39600:   Batch Loss = 0.704389, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7622047662734985, Accuracy = 0.54347825050354
Training iter #39700:   Batch Loss = 0.625566, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7594587802886963, Accuracy = 0.532608687877655
Training iter #39800:   Batch Loss = 0.662263, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7833747863769531, Accuracy = 0.5
Training iter #39900:   Batch Loss = 0.770537, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7667035460472107, Accuracy = 0.554347813129425
Training iter #40000:   Batch Loss = 0.640778, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.758449912071228, Accuracy = 0.532608687877655
Training iter #40100:   Batch Loss = 0.650920, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7770746946334839, Accuracy = 0.510869562625885
Training iter #40200:   Batch Loss = 0.716977, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7883421182632446, Accuracy = 0.489130437374115
Training iter #40300:   Batch Loss = 0.657979, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7619234919548035, Accuracy = 0.54347825050354
Training iter #40400:   Batch Loss = 0.694061, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7617944478988647, Accuracy = 0.5652173757553101
Training iter #40500:   Batch Loss = 0.694788, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7627060413360596, Accuracy = 0.54347825050354
Training iter #40600:   Batch Loss = 0.619650, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7705860733985901, Accuracy = 0.52173912525177
Training iter #40700:   Batch Loss = 0.736330, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7576901912689209, Accuracy = 0.554347813129425
Training iter #40800:   Batch Loss = 0.638580, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7591863870620728, Accuracy = 0.54347825050354
Training iter #40900:   Batch Loss = 0.667532, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7946676015853882, Accuracy = 0.47826087474823
Training iter #41000:   Batch Loss = 0.679695, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7711342573165894, Accuracy = 0.52173912525177
Training iter #41100:   Batch Loss = 0.659483, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7553893327713013, Accuracy = 0.532608687877655
Training iter #41200:   Batch Loss = 0.695069, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7674094438552856, Accuracy = 0.52173912525177
Training iter #41300:   Batch Loss = 0.702270, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7702268958091736, Accuracy = 0.532608687877655
Training iter #41400:   Batch Loss = 0.633628, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7617020606994629, Accuracy = 0.510869562625885
Training iter #41500:   Batch Loss = 0.717451, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7547131180763245, Accuracy = 0.532608687877655
Training iter #41600:   Batch Loss = 0.663644, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7490609884262085, Accuracy = 0.54347825050354
Training iter #41700:   Batch Loss = 0.682407, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7545737028121948, Accuracy = 0.5760869383811951
Training iter #41800:   Batch Loss = 0.689151, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7536701560020447, Accuracy = 0.54347825050354
Training iter #41900:   Batch Loss = 0.696210, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7165791988372803, Accuracy = 0.6086956262588501
Training iter #42000:   Batch Loss = 0.722861, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.715741753578186, Accuracy = 0.5978260636329651
Training iter #42100:   Batch Loss = 0.635889, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7375552654266357, Accuracy = 0.54347825050354
Training iter #42200:   Batch Loss = 0.708036, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.8561238646507263, Accuracy = 0.3586956560611725
Training iter #42300:   Batch Loss = 0.797476, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.8152749538421631, Accuracy = 0.43478259444236755
Training iter #42400:   Batch Loss = 0.656425, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7101449370384216, Accuracy = 0.5978260636329651
Training iter #42500:   Batch Loss = 0.701010, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.696985125541687, Accuracy = 0.6086956262588501
Training iter #42600:   Batch Loss = 0.683171, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7051863670349121, Accuracy = 0.5978260636329651
Training iter #42700:   Batch Loss = 0.680153, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7550938129425049, Accuracy = 0.52173912525177
Training iter #42800:   Batch Loss = 0.684079, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7942479848861694, Accuracy = 0.43478259444236755
Training iter #42900:   Batch Loss = 0.707753, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7693344950675964, Accuracy = 0.489130437374115
Training iter #43000:   Batch Loss = 0.665913, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7483792901039124, Accuracy = 0.532608687877655
Training iter #43100:   Batch Loss = 0.726822, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7429685592651367, Accuracy = 0.532608687877655
Training iter #43200:   Batch Loss = 0.661417, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7434062957763672, Accuracy = 0.532608687877655
Training iter #43300:   Batch Loss = 0.661259, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7610410451889038, Accuracy = 0.489130437374115
Training iter #43400:   Batch Loss = 0.659248, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7680101990699768, Accuracy = 0.5
Training iter #43500:   Batch Loss = 0.649397, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.767867922782898, Accuracy = 0.489130437374115
Training iter #43600:   Batch Loss = 0.685634, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.750861644744873, Accuracy = 0.54347825050354
Training iter #43700:   Batch Loss = 0.630101, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.74066561460495, Accuracy = 0.54347825050354
Training iter #43800:   Batch Loss = 0.674329, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7575908899307251, Accuracy = 0.54347825050354
Training iter #43900:   Batch Loss = 0.727791, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7828961610794067, Accuracy = 0.47826087474823
Training iter #44000:   Batch Loss = 0.643874, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7568341493606567, Accuracy = 0.532608687877655
Training iter #44100:   Batch Loss = 0.652209, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7585252523422241, Accuracy = 0.54347825050354
Training iter #44200:   Batch Loss = 0.655297, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7649127244949341, Accuracy = 0.554347813129425
Training iter #44300:   Batch Loss = 0.655836, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.770682156085968, Accuracy = 0.52173912525177
Training iter #44400:   Batch Loss = 0.682998, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7683371305465698, Accuracy = 0.554347813129425
Training iter #44500:   Batch Loss = 0.604878, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.7549930810928345, Accuracy = 0.554347813129425
Training iter #44600:   Batch Loss = 0.656652, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7716627717018127, Accuracy = 0.52173912525177
Training iter #44700:   Batch Loss = 0.749300, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7803428769111633, Accuracy = 0.510869562625885
Training iter #44800:   Batch Loss = 0.673999, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7379725575447083, Accuracy = 0.5652173757553101
Training iter #44900:   Batch Loss = 0.670486, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7548118233680725, Accuracy = 0.554347813129425
Training iter #45000:   Batch Loss = 0.654581, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7764683365821838, Accuracy = 0.510869562625885
Training iter #45100:   Batch Loss = 0.622283, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7806597352027893, Accuracy = 0.5
Training iter #45200:   Batch Loss = 0.707588, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7718175649642944, Accuracy = 0.52173912525177
Training iter #45300:   Batch Loss = 0.579291, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.7546708583831787, Accuracy = 0.5652173757553101
Training iter #45400:   Batch Loss = 0.643913, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7616745829582214, Accuracy = 0.554347813129425
Training iter #45500:   Batch Loss = 0.682108, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7758470773696899, Accuracy = 0.5
Training iter #45600:   Batch Loss = 0.643375, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7646243572235107, Accuracy = 0.54347825050354
Training iter #45700:   Batch Loss = 0.634951, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7674776911735535, Accuracy = 0.5652173757553101
Training iter #45800:   Batch Loss = 0.637806, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7726244926452637, Accuracy = 0.532608687877655
Training iter #45900:   Batch Loss = 0.651560, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7637734413146973, Accuracy = 0.532608687877655
Training iter #46000:   Batch Loss = 0.705738, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7599021196365356, Accuracy = 0.54347825050354
Training iter #46100:   Batch Loss = 0.551743, Accuracy = 0.8199999928474426
PERFORMANCE ON TEST SET: Batch Loss = 0.7635294198989868, Accuracy = 0.532608687877655
Training iter #46200:   Batch Loss = 0.677418, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.800738513469696, Accuracy = 0.510869562625885
Training iter #46300:   Batch Loss = 0.750466, Accuracy = 0.5600000023841858
PERFORMANCE ON TEST SET: Batch Loss = 0.7853026390075684, Accuracy = 0.489130437374115
Training iter #46400:   Batch Loss = 0.626279, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.7568949460983276, Accuracy = 0.532608687877655
Training iter #46500:   Batch Loss = 0.640674, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7606664299964905, Accuracy = 0.554347813129425
Training iter #46600:   Batch Loss = 0.640401, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7677831053733826, Accuracy = 0.52173912525177
Training iter #46700:   Batch Loss = 0.640524, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7607995271682739, Accuracy = 0.532608687877655
Training iter #46800:   Batch Loss = 0.685622, Accuracy = 0.6200000047683716
PERFORMANCE ON TEST SET: Batch Loss = 0.7560909390449524, Accuracy = 0.554347813129425
Training iter #46900:   Batch Loss = 0.564730, Accuracy = 0.800000011920929
PERFORMANCE ON TEST SET: Batch Loss = 0.7487043738365173, Accuracy = 0.532608687877655
Training iter #47000:   Batch Loss = 0.651108, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7600761651992798, Accuracy = 0.554347813129425
Training iter #47100:   Batch Loss = 0.690102, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7649739980697632, Accuracy = 0.54347825050354
Training iter #47200:   Batch Loss = 0.656129, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7601569294929504, Accuracy = 0.532608687877655
Training iter #47300:   Batch Loss = 0.644925, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.7809949517250061, Accuracy = 0.5
Training iter #47400:   Batch Loss = 0.632992, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7522299885749817, Accuracy = 0.554347813129425
Training iter #47500:   Batch Loss = 0.725132, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.7442331314086914, Accuracy = 0.54347825050354
Training iter #47600:   Batch Loss = 0.718240, Accuracy = 0.6000000238418579
PERFORMANCE ON TEST SET: Batch Loss = 0.7906066179275513, Accuracy = 0.489130437374115
Training iter #47700:   Batch Loss = 0.672193, Accuracy = 0.6600000262260437
PERFORMANCE ON TEST SET: Batch Loss = 0.8483203649520874, Accuracy = 0.44565218687057495
Training iter #47800:   Batch Loss = 0.741267, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7747460603713989, Accuracy = 0.489130437374115
Training iter #47900:   Batch Loss = 0.675686, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7378169894218445, Accuracy = 0.554347813129425
Training iter #48000:   Batch Loss = 0.693004, Accuracy = 0.5799999833106995
PERFORMANCE ON TEST SET: Batch Loss = 0.7259272336959839, Accuracy = 0.5652173757553101
Training iter #48100:   Batch Loss = 0.651890, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7477784752845764, Accuracy = 0.554347813129425
Training iter #48200:   Batch Loss = 0.650620, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7646026611328125, Accuracy = 0.5
Training iter #48300:   Batch Loss = 0.611277, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.774198055267334, Accuracy = 0.510869562625885
Training iter #48400:   Batch Loss = 0.727937, Accuracy = 0.5400000214576721
PERFORMANCE ON TEST SET: Batch Loss = 0.752350389957428, Accuracy = 0.5
Training iter #48500:   Batch Loss = 0.622330, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.7369840741157532, Accuracy = 0.532608687877655
Training iter #48600:   Batch Loss = 0.653338, Accuracy = 0.699999988079071
PERFORMANCE ON TEST SET: Batch Loss = 0.7368571758270264, Accuracy = 0.54347825050354
Training iter #48700:   Batch Loss = 0.678443, Accuracy = 0.6399999856948853
PERFORMANCE ON TEST SET: Batch Loss = 0.7413486242294312, Accuracy = 0.54347825050354
Training iter #48800:   Batch Loss = 0.654270, Accuracy = 0.6600000262260437
